carriers,locs,techs,timesteps,carrier_prod
power,region3,baseload,2017-01-23 18:00:00,20.0
power,region3,baseload,2017-01-23 19:00:00,20.0
power,region3,baseload,2017-01-23 20:00:00,20.0
power,region3,baseload,2017-01-23 21:00:00,20.0
power,region3,baseload,2017-01-23 22:00:00,20.0
power,region3,baseload,2017-01-23 23:00:00,20.0
power,region3,baseload,2017-01-24 00:00:00,20.0
power,region3,baseload,2017-01-24 01:00:00,20.0
power,region3,baseload,2017-01-24 02:00:00,20.0
power,region3,baseload,2017-01-24 03:00:00,20.0
power,region3,baseload,2017-01-24 04:00:00,20.0
power,region3,baseload,2017-01-24 05:00:00,20.0
power,region3,baseload,2017-01-24 06:00:00,20.0
power,region3,baseload,2017-01-24 07:00:00,20.0
power,region3,baseload,2017-01-24 08:00:00,20.0
power,region3,baseload,2017-01-24 09:00:00,20.0
power,region3,baseload,2017-01-24 10:00:00,20.0
power,region3,baseload,2017-01-24 11:00:00,20.0
power,region3,baseload,2017-01-24 12:00:00,20.0
power,region3,baseload,2017-01-24 13:00:00,20.0
power,region3,baseload,2017-01-24 14:00:00,20.0
power,region3,baseload,2017-01-24 15:00:00,20.0
power,region3,baseload,2017-01-24 16:00:00,20.0
power,region3,baseload,2017-01-24 17:00:00,20.0
power,region3,baseload,2017-01-24 18:00:00,20.0
power,region3,baseload,2017-01-24 19:00:00,20.0
power,region3,baseload,2017-01-24 20:00:00,20.0
power,region3,baseload,2017-01-24 21:00:00,20.0
power,region3,baseload,2017-01-24 22:00:00,20.0
power,region3,baseload,2017-01-24 23:00:00,20.0
power,region3,baseload,2017-01-25 00:00:00,20.0
power,region3,baseload,2017-01-25 01:00:00,20.0
power,region3,baseload,2017-01-25 02:00:00,20.0
power,region3,baseload,2017-01-25 03:00:00,20.0
power,region3,baseload,2017-01-25 04:00:00,20.0
power,region3,baseload,2017-01-25 05:00:00,20.0
power,region3,baseload,2017-01-25 06:00:00,20.0
power,region3,baseload,2017-01-25 07:00:00,20.0
power,region3,baseload,2017-01-25 08:00:00,20.0
power,region3,baseload,2017-01-25 09:00:00,20.0
power,region3,baseload,2017-01-25 10:00:00,20.0
power,region3,baseload,2017-01-25 11:00:00,20.0
power,region3,baseload,2017-01-25 12:00:00,20.0
power,region3,baseload,2017-01-25 13:00:00,20.0
power,region3,baseload,2017-01-25 14:00:00,20.0
power,region3,baseload,2017-01-25 15:00:00,20.0
power,region3,baseload,2017-01-25 16:00:00,20.0
power,region3,baseload,2017-01-25 17:00:00,20.0
power,region3,baseload,2017-01-25 18:00:00,20.0
power,region3,baseload,2017-01-25 19:00:00,20.0
power,region3,baseload,2017-01-25 20:00:00,20.0
power,region3,baseload,2017-01-25 21:00:00,20.0
power,region3,baseload,2017-01-25 22:00:00,20.0
power,region3,baseload,2017-01-25 23:00:00,20.0
power,region3,baseload,2017-01-26 00:00:00,20.0
power,region3,baseload,2017-01-26 01:00:00,20.0
power,region3,baseload,2017-01-26 02:00:00,20.0
power,region3,baseload,2017-01-26 03:00:00,20.0
power,region3,baseload,2017-01-26 04:00:00,20.0
power,region3,baseload,2017-01-26 05:00:00,20.0
power,region3,baseload,2017-01-26 06:00:00,20.0
power,region3,baseload,2017-01-26 07:00:00,20.0
power,region3,baseload,2017-01-26 08:00:00,20.0
power,region3,baseload,2017-01-26 09:00:00,20.0
power,region3,baseload,2017-01-26 10:00:00,20.0
power,region3,baseload,2017-01-26 11:00:00,20.0
power,region3,baseload,2017-01-26 12:00:00,20.0
power,region3,baseload,2017-01-26 13:00:00,20.0
power,region3,baseload,2017-01-26 14:00:00,20.0
power,region3,baseload,2017-01-26 15:00:00,20.0
power,region3,baseload,2017-01-26 16:00:00,20.0
power,region3,baseload,2017-01-26 17:00:00,20.0
power,region3,baseload,2017-01-26 18:00:00,20.0
power,region3,baseload,2017-01-26 19:00:00,20.0
power,region3,baseload,2017-01-26 20:00:00,20.0
power,region3,baseload,2017-01-26 21:00:00,20.0
power,region3,baseload,2017-01-26 22:00:00,20.0
power,region3,baseload,2017-01-26 23:00:00,20.0
power,region3,baseload,2017-01-27 00:00:00,20.0
power,region3,baseload,2017-01-27 01:00:00,20.0
power,region3,baseload,2017-01-27 02:00:00,20.0
power,region3,baseload,2017-01-27 03:00:00,20.0
power,region3,baseload,2017-01-27 04:00:00,20.0
power,region3,baseload,2017-01-27 05:00:00,20.0
power,region3,baseload,2017-01-27 06:00:00,20.0
power,region3,baseload,2017-01-27 07:00:00,20.0
power,region3,baseload,2017-01-27 08:00:00,20.0
power,region3,baseload,2017-01-27 09:00:00,20.0
power,region3,baseload,2017-01-27 10:00:00,20.0
power,region3,baseload,2017-01-27 11:00:00,20.0
power,region3,baseload,2017-01-27 12:00:00,20.0
power,region3,baseload,2017-01-27 13:00:00,20.0
power,region3,baseload,2017-01-27 14:00:00,20.0
power,region3,baseload,2017-01-27 15:00:00,20.0
power,region3,baseload,2017-01-27 16:00:00,20.0
power,region3,baseload,2017-01-27 17:00:00,20.0
power,region3,baseload,2017-01-27 18:00:00,20.0
power,region3,baseload,2017-01-27 19:00:00,20.0
power,region3,baseload,2017-01-27 20:00:00,20.0
power,region3,baseload,2017-01-27 21:00:00,20.0
power,region3,baseload,2017-01-27 22:00:00,20.0
power,region3,baseload,2017-01-27 23:00:00,20.0
power,region3,baseload,2017-01-28 00:00:00,20.0
power,region3,baseload,2017-01-28 01:00:00,20.0
power,region3,baseload,2017-01-28 02:00:00,20.0
power,region3,baseload,2017-01-28 03:00:00,20.0
power,region3,baseload,2017-01-28 04:00:00,20.0
power,region3,baseload,2017-01-28 05:00:00,20.0
power,region3,baseload,2017-01-28 06:00:00,20.0
power,region3,baseload,2017-01-28 07:00:00,20.0
power,region3,baseload,2017-01-28 08:00:00,20.0
power,region3,baseload,2017-01-28 09:00:00,20.0
power,region3,baseload,2017-01-28 10:00:00,20.0
power,region3,baseload,2017-01-28 11:00:00,20.0
power,region3,baseload,2017-01-28 12:00:00,20.0
power,region3,baseload,2017-01-28 13:00:00,20.0
power,region3,baseload,2017-01-28 14:00:00,20.0
power,region3,baseload,2017-01-28 15:00:00,20.0
power,region3,baseload,2017-01-28 16:00:00,20.0
power,region3,baseload,2017-01-28 17:00:00,20.0
power,region3,baseload,2017-01-28 18:00:00,20.0
power,region3,baseload,2017-01-28 19:00:00,20.0
power,region3,baseload,2017-01-28 20:00:00,20.0
power,region3,baseload,2017-01-28 21:00:00,20.0
power,region3,baseload,2017-01-28 22:00:00,20.0
power,region3,baseload,2017-01-28 23:00:00,20.0
power,region3,baseload,2017-01-29 00:00:00,20.0
power,region3,baseload,2017-01-29 01:00:00,20.0
power,region3,baseload,2017-01-29 02:00:00,20.0
power,region3,baseload,2017-01-29 03:00:00,20.0
power,region3,baseload,2017-01-29 04:00:00,20.0
power,region3,baseload,2017-01-29 05:00:00,19.387
power,region3,baseload,2017-01-29 06:00:00,20.0
power,region3,baseload,2017-01-29 07:00:00,20.0
power,region3,baseload,2017-01-29 08:00:00,20.0
power,region3,baseload,2017-01-29 09:00:00,20.0
power,region3,baseload,2017-01-29 10:00:00,20.0
power,region3,baseload,2017-01-29 11:00:00,20.0
power,region3,baseload,2017-01-29 12:00:00,20.0
power,region3,baseload,2017-01-29 13:00:00,20.0
power,region3,baseload,2017-01-29 14:00:00,20.0
power,region3,baseload,2017-01-29 15:00:00,20.0
power,region3,baseload,2017-01-29 16:00:00,20.0
power,region3,baseload,2017-01-29 17:00:00,20.0
power,region3,baseload,2017-01-29 18:00:00,20.0
power,region3,baseload,2017-01-29 19:00:00,20.0
power,region3,baseload,2017-01-29 20:00:00,20.0
power,region3,baseload,2017-01-29 21:00:00,20.0
power,region3,baseload,2017-01-29 22:00:00,20.0
power,region3,baseload,2017-01-29 23:00:00,20.0
power,region3,baseload,2017-01-30 00:00:00,20.0
power,region3,baseload,2017-01-30 01:00:00,20.0
power,region3,baseload,2017-01-30 02:00:00,20.0
power,region3,baseload,2017-01-30 03:00:00,20.0
power,region3,baseload,2017-01-30 04:00:00,20.0
power,region3,baseload,2017-01-30 05:00:00,20.0
power,region3,baseload,2017-01-30 06:00:00,20.0
power,region3,baseload,2017-01-30 07:00:00,20.0
power,region3,baseload,2017-01-30 08:00:00,20.0
power,region3,baseload,2017-01-30 09:00:00,20.0
power,region3,baseload,2017-01-30 10:00:00,20.0
power,region3,baseload,2017-01-30 11:00:00,20.0
power,region3,baseload,2017-01-30 12:00:00,20.0
power,region3,baseload,2017-01-30 13:00:00,20.0
power,region3,baseload,2017-01-30 14:00:00,20.0
power,region3,baseload,2017-01-30 15:00:00,20.0
power,region3,baseload,2017-01-30 16:00:00,20.0
power,region3,baseload,2017-01-30 17:00:00,20.0
power,region3,baseload,2017-01-30 18:00:00,20.0
power,region3,baseload,2017-01-30 19:00:00,20.0
power,region3,baseload,2017-01-30 20:00:00,20.0
power,region3,baseload,2017-01-30 21:00:00,20.0
power,region3,baseload,2017-01-30 22:00:00,20.0
power,region3,baseload,2017-01-30 23:00:00,20.0
power,region3,baseload,2017-01-31 00:00:00,20.0
power,region3,baseload,2017-01-31 01:00:00,20.0
power,region3,baseload,2017-01-31 02:00:00,20.0
power,region3,baseload,2017-01-31 03:00:00,20.0
power,region3,baseload,2017-01-31 04:00:00,20.0
power,region3,baseload,2017-01-31 05:00:00,20.0
power,region3,baseload,2017-01-31 06:00:00,20.0
power,region3,baseload,2017-01-31 07:00:00,20.0
power,region3,baseload,2017-01-31 08:00:00,20.0
power,region3,baseload,2017-01-31 09:00:00,20.0
power,region3,baseload,2017-01-31 10:00:00,20.0
power,region3,baseload,2017-01-31 11:00:00,20.0
power,region3,baseload,2017-01-31 12:00:00,20.0
power,region3,baseload,2017-01-31 13:00:00,20.0
power,region3,baseload,2017-01-31 14:00:00,20.0
power,region3,baseload,2017-01-31 15:00:00,20.0
power,region3,baseload,2017-01-31 16:00:00,20.0
power,region3,baseload,2017-01-31 17:00:00,20.0
power,region3,baseload,2017-01-31 18:00:00,20.0
power,region3,baseload,2017-01-31 19:00:00,20.0
power,region3,baseload,2017-01-31 20:00:00,20.0
power,region3,baseload,2017-01-31 21:00:00,20.0
power,region3,baseload,2017-01-31 22:00:00,20.0
power,region3,baseload,2017-01-31 23:00:00,20.0
power,region3,peaking,2017-01-01 00:00:00,0.0
power,region3,peaking,2017-01-01 01:00:00,0.0
power,region3,peaking,2017-01-01 02:00:00,0.0
power,region3,peaking,2017-01-01 03:00:00,0.0
power,region3,peaking,2017-01-01 04:00:00,0.0
power,region3,peaking,2017-01-01 05:00:00,0.0
power,region3,peaking,2017-01-01 06:00:00,0.0
power,region3,peaking,2017-01-01 07:00:00,0.415
power,region3,peaking,2017-01-01 08:00:00,0.919
power,region3,peaking,2017-01-01 09:00:00,1.112
power,region3,peaking,2017-01-01 10:00:00,0.555
power,region3,peaking,2017-01-01 11:00:00,0.0
power,region3,peaking,2017-01-01 12:00:00,0.0
power,region3,peaking,2017-01-01 13:00:00,0.75
power,region3,peaking,2017-01-01 14:00:00,7.183
power,region3,peaking,2017-01-01 15:00:00,14.759
power,region3,peaking,2017-01-01 16:00:00,18.03
power,region3,peaking,2017-01-01 17:00:00,19.8
power,region3,peaking,2017-01-01 18:00:00,19.308
power,region3,peaking,2017-01-01 19:00:00,12.132
power,region3,peaking,2017-01-01 20:00:00,7.108
power,region3,peaking,2017-01-01 21:00:00,5.125
power,region3,peaking,2017-01-01 22:00:00,0.138
power,region3,peaking,2017-01-01 23:00:00,0.0
power,region3,peaking,2017-01-02 00:00:00,10.027
power,region3,peaking,2017-01-02 01:00:00,8.035
power,region3,peaking,2017-01-02 02:00:00,4.097
power,region3,peaking,2017-01-02 03:00:00,2.547
power,region3,peaking,2017-01-02 04:00:00,5.436
power,region3,peaking,2017-01-02 05:00:00,13.625
power,region3,peaking,2017-01-02 06:00:00,22.414
power,region3,peaking,2017-01-02 07:00:00,26.226
power,region3,peaking,2017-01-02 08:00:00,30.737
power,region3,peaking,2017-01-02 09:00:00,33.353
power,region3,peaking,2017-01-02 10:00:00,35.151
power,region3,peaking,2017-01-02 11:00:00,34.108
power,region3,peaking,2017-01-02 12:00:00,32.375
power,region3,peaking,2017-01-02 13:00:00,28.804
power,region3,peaking,2017-01-02 14:00:00,37.0
power,region3,peaking,2017-01-02 15:00:00,29.81
power,region3,peaking,2017-01-02 16:00:00,37.0
power,region3,peaking,2017-01-02 17:00:00,36.43
power,region3,peaking,2017-01-02 18:00:00,37.0
power,region3,peaking,2017-01-02 19:00:00,34.04
power,region3,peaking,2017-01-02 20:00:00,37.0
power,region3,peaking,2017-01-02 21:00:00,28.754
power,region3,peaking,2017-01-02 22:00:00,17.104
power,region3,peaking,2017-01-02 23:00:00,10.856
power,region3,peaking,2017-01-03 00:00:00,9.282
power,region3,peaking,2017-01-03 01:00:00,3.265
power,region3,peaking,2017-01-03 02:00:00,0.0
power,region3,peaking,2017-01-03 03:00:00,0.0
power,region3,peaking,2017-01-03 04:00:00,0.0
power,region3,peaking,2017-01-03 05:00:00,6.643
power,region3,peaking,2017-01-03 06:00:00,13.531
power,region3,peaking,2017-01-03 07:00:00,14.797
power,region3,peaking,2017-01-03 08:00:00,12.632
power,region3,peaking,2017-01-03 09:00:00,10.131
power,region3,peaking,2017-01-03 10:00:00,9.427
power,region3,peaking,2017-01-03 11:00:00,6.382
power,region3,peaking,2017-01-03 12:00:00,3.662
power,region3,peaking,2017-01-03 13:00:00,0.836
power,region3,peaking,2017-01-03 14:00:00,0.0
power,region3,peaking,2017-01-03 15:00:00,0.0
power,region3,peaking,2017-01-03 16:00:00,4.067
power,region3,peaking,2017-01-03 17:00:00,4.955
power,region3,peaking,2017-01-03 18:00:00,3.007
power,region3,peaking,2017-01-03 19:00:00,0.0
power,region3,peaking,2017-01-03 20:00:00,0.0
power,region3,peaking,2017-01-03 21:00:00,0.0
power,region3,peaking,2017-01-03 22:00:00,0.0
power,region3,peaking,2017-01-03 23:00:00,0.0
power,region3,peaking,2017-01-04 00:00:00,0.0
power,region3,peaking,2017-01-04 01:00:00,0.0
power,region3,peaking,2017-01-04 02:00:00,0.0
power,region3,peaking,2017-01-04 03:00:00,0.0
power,region3,peaking,2017-01-04 04:00:00,0.0
power,region3,peaking,2017-01-04 05:00:00,0.0
power,region3,peaking,2017-01-04 06:00:00,0.0
power,region3,peaking,2017-01-04 07:00:00,2.728
power,region3,peaking,2017-01-04 08:00:00,2.131
power,region3,peaking,2017-01-04 09:00:00,1.58
power,region3,peaking,2017-01-04 10:00:00,2.405
power,region3,peaking,2017-01-04 11:00:00,1.971
power,region3,peaking,2017-01-04 12:00:00,0.833
power,region3,peaking,2017-01-04 13:00:00,0.0
power,region3,peaking,2017-01-04 14:00:00,0.0
power,region3,peaking,2017-01-04 15:00:00,3.653
power,region3,peaking,2017-01-04 16:00:00,2.154
power,region3,peaking,2017-01-04 17:00:00,30.515
power,region3,peaking,2017-01-04 18:00:00,6.625
power,region3,peaking,2017-01-04 19:00:00,32.034
power,region3,peaking,2017-01-04 20:00:00,34.424
power,region3,peaking,2017-01-04 21:00:00,36.458
power,region3,peaking,2017-01-04 22:00:00,10.168
power,region3,peaking,2017-01-04 23:00:00,9.463
power,region3,peaking,2017-01-05 00:00:00,5.303
power,region3,peaking,2017-01-05 01:00:00,13.13
power,region3,peaking,2017-01-05 02:00:00,2.89
power,region3,peaking,2017-01-05 03:00:00,4.15
power,region3,peaking,2017-01-05 04:00:00,27.11
power,region3,peaking,2017-01-05 05:00:00,37.0
power,region3,peaking,2017-01-05 06:00:00,35.84
power,region3,peaking,2017-01-05 07:00:00,37.0
power,region3,peaking,2017-01-05 08:00:00,37.0
power,region3,peaking,2017-01-05 09:00:00,32.831
power,region3,peaking,2017-01-05 10:00:00,21.522
power,region3,peaking,2017-01-05 11:00:00,17.878
power,region3,peaking,2017-01-05 12:00:00,19.575
power,region3,peaking,2017-01-05 13:00:00,23.129
power,region3,peaking,2017-01-05 14:00:00,37.0
power,region3,peaking,2017-01-05 15:00:00,37.0
power,region3,peaking,2017-01-05 16:00:00,37.0
power,region3,peaking,2017-01-05 17:00:00,37.0
power,region3,peaking,2017-01-05 18:00:00,37.0
power,region3,peaking,2017-01-05 19:00:00,37.0
power,region3,peaking,2017-01-05 20:00:00,33.9
power,region3,peaking,2017-01-05 21:00:00,34.29
power,region3,peaking,2017-01-05 22:00:00,37.0
power,region3,peaking,2017-01-05 23:00:00,32.7
power,region3,peaking,2017-01-06 00:00:00,35.3
power,region3,peaking,2017-01-06 01:00:00,33.81
power,region3,peaking,2017-01-06 02:00:00,31.05
power,region3,peaking,2017-01-06 03:00:00,30.07
power,region3,peaking,2017-01-06 04:00:00,31.93
power,region3,peaking,2017-01-06 05:00:00,36.2
power,region3,peaking,2017-01-06 06:00:00,37.0
power,region3,peaking,2017-01-06 07:00:00,37.0
power,region3,peaking,2017-01-06 08:00:00,37.0
power,region3,peaking,2017-01-06 09:00:00,37.0
power,region3,peaking,2017-01-06 10:00:00,37.0
power,region3,peaking,2017-01-06 11:00:00,37.0
power,region3,peaking,2017-01-06 12:00:00,37.0
power,region3,peaking,2017-01-06 13:00:00,37.0
power,region3,peaking,2017-01-06 14:00:00,37.0
power,region3,peaking,2017-01-06 15:00:00,37.0
power,region3,peaking,2017-01-06 16:00:00,37.0
power,region3,peaking,2017-01-06 17:00:00,37.0
power,region3,peaking,2017-01-06 18:00:00,37.0
power,region3,peaking,2017-01-06 19:00:00,37.0
power,region3,peaking,2017-01-06 20:00:00,37.0
power,region3,peaking,2017-01-06 21:00:00,37.0
power,region3,peaking,2017-01-06 22:00:00,37.0
power,region3,peaking,2017-01-06 23:00:00,37.0
power,region3,peaking,2017-01-07 00:00:00,18.619
power,region3,peaking,2017-01-07 01:00:00,14.45
power,region3,peaking,2017-01-07 02:00:00,9.63
power,region3,peaking,2017-01-07 03:00:00,6.434
power,region3,peaking,2017-01-07 04:00:00,18.807
power,region3,peaking,2017-01-07 05:00:00,20.542
power,region3,peaking,2017-01-07 06:00:00,23.107
power,region3,peaking,2017-01-07 07:00:00,26.319
power,region3,peaking,2017-01-07 08:00:00,26.142
power,region3,peaking,2017-01-07 09:00:00,37.0
power,region3,peaking,2017-01-07 10:00:00,37.0
power,region3,peaking,2017-01-07 11:00:00,36.843
power,region3,peaking,2017-01-07 12:00:00,12.699
power,region3,peaking,2017-01-07 13:00:00,14.447
power,region3,peaking,2017-01-07 14:00:00,18.499
power,region3,peaking,2017-01-07 15:00:00,37.0
power,region3,peaking,2017-01-07 16:00:00,37.0
power,region3,peaking,2017-01-07 17:00:00,37.0
power,region3,peaking,2017-01-07 18:00:00,37.0
power,region3,peaking,2017-01-07 19:00:00,37.0
power,region3,peaking,2017-01-07 20:00:00,37.0
power,region3,peaking,2017-01-07 21:00:00,34.068
power,region3,peaking,2017-01-07 22:00:00,33.248
power,region3,peaking,2017-01-07 23:00:00,26.483
power,region3,peaking,2017-01-08 00:00:00,9.515
power,region3,peaking,2017-01-08 01:00:00,28.039
power,region3,peaking,2017-01-08 02:00:00,7.995
power,region3,peaking,2017-01-08 03:00:00,9.619
power,region3,peaking,2017-01-08 04:00:00,16.0
power,region3,peaking,2017-01-08 05:00:00,37.0
power,region3,peaking,2017-01-08 06:00:00,37.0
power,region3,peaking,2017-01-08 07:00:00,31.278
power,region3,peaking,2017-01-08 08:00:00,36.248
power,region3,peaking,2017-01-08 09:00:00,37.0
power,region3,peaking,2017-01-08 10:00:00,37.0
power,region3,peaking,2017-01-08 11:00:00,37.0
power,region3,peaking,2017-01-08 12:00:00,34.998
power,region3,peaking,2017-01-08 13:00:00,30.93
power,region3,peaking,2017-01-08 14:00:00,27.472
power,region3,peaking,2017-01-08 15:00:00,25.304
power,region3,peaking,2017-01-08 16:00:00,37.0
power,region3,peaking,2017-01-08 17:00:00,32.326
power,region3,peaking,2017-01-08 18:00:00,30.302
power,region3,peaking,2017-01-08 19:00:00,26.12
power,region3,peaking,2017-01-08 20:00:00,22.78
power,region3,peaking,2017-01-08 21:00:00,23.18
power,region3,peaking,2017-01-08 22:00:00,24.27
power,region3,peaking,2017-01-08 23:00:00,21.59
power,region3,peaking,2017-01-09 00:00:00,25.29
power,region3,peaking,2017-01-09 01:00:00,23.8
power,region3,peaking,2017-01-09 02:00:00,21.05
power,region3,peaking,2017-01-09 03:00:00,20.06
power,region3,peaking,2017-01-09 04:00:00,21.93
power,region3,peaking,2017-01-09 05:00:00,26.2
power,region3,peaking,2017-01-09 06:00:00,30.66
power,region3,peaking,2017-01-09 07:00:00,32.66
power,region3,peaking,2017-01-09 08:00:00,33.81
power,region3,peaking,2017-01-09 09:00:00,34.04
power,region3,peaking,2017-01-09 10:00:00,34.12
power,region3,peaking,2017-01-09 11:00:00,34.18
power,region3,peaking,2017-01-09 12:00:00,32.45
power,region3,peaking,2017-01-09 13:00:00,30.38
power,region3,peaking,2017-01-09 14:00:00,28.39
power,region3,peaking,2017-01-09 15:00:00,27.83
power,region3,peaking,2017-01-09 16:00:00,30.18
power,region3,peaking,2017-01-09 17:00:00,34.45
power,region3,peaking,2017-01-09 18:00:00,34.436
power,region3,peaking,2017-01-09 19:00:00,24.705
power,region3,peaking,2017-01-09 20:00:00,15.772
power,region3,peaking,2017-01-09 21:00:00,12.634
power,region3,peaking,2017-01-09 22:00:00,8.7
power,region3,peaking,2017-01-09 23:00:00,0.993
power,region3,peaking,2017-01-10 00:00:00,0.0
power,region3,peaking,2017-01-10 01:00:00,0.0
power,region3,peaking,2017-01-10 02:00:00,0.0
power,region3,peaking,2017-01-10 03:00:00,0.0
power,region3,peaking,2017-01-10 04:00:00,0.0
power,region3,peaking,2017-01-10 05:00:00,10.377
power,region3,peaking,2017-01-10 06:00:00,23.093
power,region3,peaking,2017-01-10 07:00:00,31.175
power,region3,peaking,2017-01-10 08:00:00,33.3
power,region3,peaking,2017-01-10 09:00:00,33.53
power,region3,peaking,2017-01-10 10:00:00,33.61
power,region3,peaking,2017-01-10 11:00:00,33.67
power,region3,peaking,2017-01-10 12:00:00,31.94
power,region3,peaking,2017-01-10 13:00:00,29.86
power,region3,peaking,2017-01-10 14:00:00,27.88
power,region3,peaking,2017-01-10 15:00:00,27.32
power,region3,peaking,2017-01-10 16:00:00,29.66
power,region3,peaking,2017-01-10 17:00:00,33.93
power,region3,peaking,2017-01-10 18:00:00,34.84
power,region3,peaking,2017-01-10 19:00:00,31.54
power,region3,peaking,2017-01-10 20:00:00,28.21
power,region3,peaking,2017-01-10 21:00:00,28.6
power,region3,peaking,2017-01-10 22:00:00,29.69
power,region3,peaking,2017-01-10 23:00:00,24.713
power,region3,peaking,2017-01-11 00:00:00,15.895
power,region3,peaking,2017-01-11 01:00:00,10.256
power,region3,peaking,2017-01-11 02:00:00,2.95
power,region3,peaking,2017-01-11 03:00:00,0.0
power,region3,peaking,2017-01-11 04:00:00,0.0
power,region3,peaking,2017-01-11 05:00:00,0.0
power,region3,peaking,2017-01-11 06:00:00,1.793
power,region3,peaking,2017-01-11 07:00:00,2.417
power,region3,peaking,2017-01-11 08:00:00,0.562
power,region3,peaking,2017-01-11 09:00:00,0.0
power,region3,peaking,2017-01-11 10:00:00,0.369
power,region3,peaking,2017-01-11 11:00:00,0.0
power,region3,peaking,2017-01-11 12:00:00,0.0
power,region3,peaking,2017-01-11 13:00:00,0.0
power,region3,peaking,2017-01-11 14:00:00,0.0
power,region3,peaking,2017-01-11 15:00:00,0.0
power,region3,peaking,2017-01-11 16:00:00,0.0
power,region3,peaking,2017-01-11 17:00:00,0.0
power,region3,peaking,2017-01-11 18:00:00,0.0
power,region3,peaking,2017-01-11 19:00:00,0.0
power,region3,peaking,2017-01-11 20:00:00,0.0
power,region3,peaking,2017-01-11 21:00:00,0.0
power,region3,peaking,2017-01-11 22:00:00,0.0
power,region3,peaking,2017-01-11 23:00:00,0.0
power,region3,peaking,2017-01-12 00:00:00,0.0
power,region3,peaking,2017-01-12 01:00:00,0.0
power,region3,peaking,2017-01-12 02:00:00,0.0
power,region3,peaking,2017-01-12 03:00:00,0.0
power,region3,peaking,2017-01-12 04:00:00,0.0
power,region3,peaking,2017-01-12 05:00:00,0.0
power,region3,peaking,2017-01-12 06:00:00,0.0
power,region3,peaking,2017-01-12 07:00:00,0.0
power,region3,peaking,2017-01-12 08:00:00,0.0
power,region3,peaking,2017-01-12 09:00:00,0.0
power,region3,peaking,2017-01-12 10:00:00,0.0
power,region3,peaking,2017-01-12 11:00:00,0.0
power,region3,peaking,2017-01-12 12:00:00,0.0
power,region3,peaking,2017-01-12 13:00:00,0.0
power,region3,peaking,2017-01-12 14:00:00,0.0
power,region3,peaking,2017-01-12 15:00:00,4.573
power,region3,peaking,2017-01-12 16:00:00,18.096
power,region3,peaking,2017-01-12 17:00:00,30.26
power,region3,peaking,2017-01-12 18:00:00,31.17
power,region3,peaking,2017-01-12 19:00:00,26.366
power,region3,peaking,2017-01-12 20:00:00,19.445
power,region3,peaking,2017-01-12 21:00:00,15.922
power,region3,peaking,2017-01-12 22:00:00,12.825
power,region3,peaking,2017-01-12 23:00:00,4.393
power,region3,peaking,2017-01-13 00:00:00,1.047
power,region3,peaking,2017-01-13 01:00:00,0.0
power,region3,peaking,2017-01-13 02:00:00,0.0
power,region3,peaking,2017-01-13 03:00:00,0.0
power,region3,peaking,2017-01-13 04:00:00,0.0
power,region3,peaking,2017-01-13 05:00:00,0.0
power,region3,peaking,2017-01-13 06:00:00,3.189
power,region3,peaking,2017-01-13 07:00:00,7.165
power,region3,peaking,2017-01-13 08:00:00,8.32
power,region3,peaking,2017-01-13 09:00:00,7.814
power,region3,peaking,2017-01-13 10:00:00,7.438
power,region3,peaking,2017-01-13 11:00:00,6.686
power,region3,peaking,2017-01-13 12:00:00,4.273
power,region3,peaking,2017-01-13 13:00:00,2.362
power,region3,peaking,2017-01-13 14:00:00,1.274
power,region3,peaking,2017-01-13 15:00:00,3.379
power,region3,peaking,2017-01-13 16:00:00,9.422
power,region3,peaking,2017-01-13 17:00:00,14.489
power,region3,peaking,2017-01-13 18:00:00,16.013
power,region3,peaking,2017-01-13 19:00:00,11.889
power,region3,peaking,2017-01-13 20:00:00,8.101
power,region3,peaking,2017-01-13 21:00:00,8.771
power,region3,peaking,2017-01-13 22:00:00,5.292
power,region3,peaking,2017-01-13 23:00:00,0.0
power,region3,peaking,2017-01-14 00:00:00,0.0
power,region3,peaking,2017-01-14 01:00:00,0.0
power,region3,peaking,2017-01-14 02:00:00,0.0
power,region3,peaking,2017-01-14 03:00:00,0.0
power,region3,peaking,2017-01-14 04:00:00,0.0
power,region3,peaking,2017-01-14 05:00:00,0.0
power,region3,peaking,2017-01-14 06:00:00,0.0
power,region3,peaking,2017-01-14 07:00:00,0.0
power,region3,peaking,2017-01-14 08:00:00,0.739
power,region3,peaking,2017-01-14 09:00:00,2.364
power,region3,peaking,2017-01-14 10:00:00,2.895
power,region3,peaking,2017-01-14 11:00:00,1.173
power,region3,peaking,2017-01-14 12:00:00,0.0
power,region3,peaking,2017-01-14 13:00:00,0.0
power,region3,peaking,2017-01-14 14:00:00,0.0
power,region3,peaking,2017-01-14 15:00:00,0.0
power,region3,peaking,2017-01-14 16:00:00,0.0
power,region3,peaking,2017-01-14 17:00:00,9.171
power,region3,peaking,2017-01-14 18:00:00,10.839
power,region3,peaking,2017-01-14 19:00:00,6.27
power,region3,peaking,2017-01-14 20:00:00,0.0
power,region3,peaking,2017-01-14 21:00:00,0.0
power,region3,peaking,2017-01-14 22:00:00,0.0
power,region3,peaking,2017-01-14 23:00:00,0.0
power,region3,peaking,2017-01-15 00:00:00,0.0
power,region3,peaking,2017-01-15 01:00:00,0.0
power,region3,peaking,2017-01-15 02:00:00,0.0
