costs,locs,techs,timesteps,cost_var
monetary,region3,peaking,2017-01-23 15:00:00,1.295
monetary,region3,peaking,2017-01-23 16:00:00,1.295
monetary,region3,peaking,2017-01-23 17:00:00,1.295
monetary,region3,peaking,2017-01-23 18:00:00,1.295
monetary,region3,peaking,2017-01-23 19:00:00,1.295
monetary,region3,peaking,2017-01-23 20:00:00,1.2054
monetary,region3,peaking,2017-01-23 21:00:00,1.21905
monetary,region3,peaking,2017-01-23 22:00:00,1.295
monetary,region3,peaking,2017-01-23 23:00:00,1.1634
monetary,region3,peaking,2017-01-24 00:00:00,1.17215
monetary,region3,peaking,2017-01-24 01:00:00,1.12
monetary,region3,peaking,2017-01-24 02:00:00,1.0234
monetary,region3,peaking,2017-01-24 03:00:00,0.9891
monetary,region3,peaking,2017-01-24 04:00:00,1.05455
monetary,region3,peaking,2017-01-24 05:00:00,1.20365
monetary,region3,peaking,2017-01-24 06:00:00,1.295
monetary,region3,peaking,2017-01-24 07:00:00,1.295
monetary,region3,peaking,2017-01-24 08:00:00,1.295
monetary,region3,peaking,2017-01-24 09:00:00,1.295
monetary,region3,peaking,2017-01-24 10:00:00,1.295
monetary,region3,peaking,2017-01-24 11:00:00,1.295
monetary,region3,peaking,2017-01-24 12:00:00,1.295
monetary,region3,peaking,2017-01-24 13:00:00,1.295
monetary,region3,peaking,2017-01-24 14:00:00,1.2803
monetary,region3,peaking,2017-01-24 15:00:00,1.2607
monetary,region3,peaking,2017-01-24 16:00:00,1.295
monetary,region3,peaking,2017-01-24 17:00:00,1.295
monetary,region3,peaking,2017-01-24 18:00:00,1.295
monetary,region3,peaking,2017-01-24 19:00:00,1.295
monetary,region3,peaking,2017-01-24 20:00:00,1.295
monetary,region3,peaking,2017-01-24 21:00:00,1.295
monetary,region3,peaking,2017-01-24 22:00:00,1.295
monetary,region3,peaking,2017-01-24 23:00:00,1.2502
monetary,region3,peaking,2017-01-25 00:00:00,1.2565
monetary,region3,peaking,2017-01-25 01:00:00,1.20435
monetary,region3,peaking,2017-01-25 02:00:00,1.10775
monetary,region3,peaking,2017-01-25 03:00:00,1.07345
monetary,region3,peaking,2017-01-25 04:00:00,1.13855
monetary,region3,peaking,2017-01-25 05:00:00,1.288
monetary,region3,peaking,2017-01-25 06:00:00,1.295
monetary,region3,peaking,2017-01-25 07:00:00,1.295
monetary,region3,peaking,2017-01-25 08:00:00,1.295
monetary,region3,peaking,2017-01-25 09:00:00,1.295
monetary,region3,peaking,2017-01-25 10:00:00,1.295
monetary,region3,peaking,2017-01-25 11:00:00,1.295
monetary,region3,peaking,2017-01-25 12:00:00,1.295
monetary,region3,peaking,2017-01-25 13:00:00,1.295
monetary,region3,peaking,2017-01-25 14:00:00,1.295
monetary,region3,peaking,2017-01-25 15:00:00,1.295
monetary,region3,peaking,2017-01-25 16:00:00,1.295
monetary,region3,peaking,2017-01-25 17:00:00,1.295
monetary,region3,peaking,2017-01-25 18:00:00,1.295
monetary,region3,peaking,2017-01-25 19:00:00,1.295
monetary,region3,peaking,2017-01-25 20:00:00,1.295
monetary,region3,peaking,2017-01-25 21:00:00,1.295
monetary,region3,peaking,2017-01-25 22:00:00,1.295
monetary,region3,peaking,2017-01-25 23:00:00,1.295
monetary,region3,peaking,2017-01-26 00:00:00,1.1802
monetary,region3,peaking,2017-01-26 01:00:00,1.12805
monetary,region3,peaking,2017-01-26 02:00:00,1.0318
monetary,region3,peaking,2017-01-26 03:00:00,0.99715
monetary,region3,peaking,2017-01-26 04:00:00,1.0626
monetary,region3,peaking,2017-01-26 05:00:00,1.21205
monetary,region3,peaking,2017-01-26 06:00:00,1.295
monetary,region3,peaking,2017-01-26 07:00:00,1.295
monetary,region3,peaking,2017-01-26 08:00:00,1.295
monetary,region3,peaking,2017-01-26 09:00:00,1.295
monetary,region3,peaking,2017-01-26 10:00:00,1.295
monetary,region3,peaking,2017-01-26 11:00:00,1.295
monetary,region3,peaking,2017-01-26 12:00:00,1.295
monetary,region3,peaking,2017-01-26 13:00:00,1.295
monetary,region3,peaking,2017-01-26 14:00:00,1.2887
monetary,region3,peaking,2017-01-26 15:00:00,1.2691
monetary,region3,peaking,2017-01-26 16:00:00,1.295
monetary,region3,peaking,2017-01-26 17:00:00,1.295
monetary,region3,peaking,2017-01-26 18:00:00,1.295
monetary,region3,peaking,2017-01-26 19:00:00,1.295
monetary,region3,peaking,2017-01-26 20:00:00,1.295
monetary,region3,peaking,2017-01-26 21:00:00,1.295
monetary,region3,peaking,2017-01-26 22:00:00,1.295
monetary,region3,peaking,2017-01-26 23:00:00,1.25825
monetary,region3,peaking,2017-01-27 00:00:00,0.70616
monetary,region3,peaking,2017-01-27 01:00:00,0.57715
monetary,region3,peaking,2017-01-27 02:00:00,0.43491
monetary,region3,peaking,2017-01-27 03:00:00,0.36631
monetary,region3,peaking,2017-01-27 04:00:00,0.422345
monetary,region3,peaking,2017-01-27 05:00:00,0.693175
monetary,region3,peaking,2017-01-27 06:00:00,0.995645
monetary,region3,peaking,2017-01-27 07:00:00,1.0829
monetary,region3,peaking,2017-01-27 08:00:00,1.12315
monetary,region3,peaking,2017-01-27 09:00:00,1.13085
monetary,region3,peaking,2017-01-27 10:00:00,1.13365
monetary,region3,peaking,2017-01-27 11:00:00,1.1361
monetary,region3,peaking,2017-01-27 12:00:00,1.07555
monetary,region3,peaking,2017-01-27 13:00:00,1.00275
monetary,region3,peaking,2017-01-27 14:00:00,0.9331
monetary,region3,peaking,2017-01-27 15:00:00,0.9135
monetary,region3,peaking,2017-01-27 16:00:00,0.99575
monetary,region3,peaking,2017-01-27 17:00:00,1.1452
monetary,region3,peaking,2017-01-27 18:00:00,1.17705
monetary,region3,peaking,2017-01-27 19:00:00,1.06155
monetary,region3,peaking,2017-01-27 20:00:00,0.94465
monetary,region3,peaking,2017-01-27 21:00:00,0.9583
monetary,region3,peaking,2017-01-27 22:00:00,0.9968
monetary,region3,peaking,2017-01-27 23:00:00,0.903
monetary,region3,peaking,2017-01-28 00:00:00,0.473445
monetary,region3,peaking,2017-01-28 01:00:00,0.391615
monetary,region3,peaking,2017-01-28 02:00:00,0.291235
monetary,region3,peaking,2017-01-28 03:00:00,0.269815
monetary,region3,peaking,2017-01-28 04:00:00,0.365295
monetary,region3,peaking,2017-01-28 05:00:00,0.6258
monetary,region3,peaking,2017-01-28 06:00:00,0.7819
monetary,region3,peaking,2017-01-28 07:00:00,0.8519
monetary,region3,peaking,2017-01-28 08:00:00,0.89215
monetary,region3,peaking,2017-01-28 09:00:00,0.9002
monetary,region3,peaking,2017-01-28 10:00:00,0.903
monetary,region3,peaking,2017-01-28 11:00:00,0.9051
monetary,region3,peaking,2017-01-28 12:00:00,0.84455
monetary,region3,peaking,2017-01-28 13:00:00,0.77175
monetary,region3,peaking,2017-01-28 14:00:00,0.70245
monetary,region3,peaking,2017-01-28 15:00:00,0.68285
monetary,region3,peaking,2017-01-28 16:00:00,0.76475
monetary,region3,peaking,2017-01-28 17:00:00,0.91455
monetary,region3,peaking,2017-01-28 18:00:00,0.9464
monetary,region3,peaking,2017-01-28 19:00:00,0.686945
monetary,region3,peaking,2017-01-28 20:00:00,1.036245
monetary,region3,peaking,2017-01-28 21:00:00,0.94542
monetary,region3,peaking,2017-01-28 22:00:00,0.644105
monetary,region3,peaking,2017-01-28 23:00:00,0.02079
monetary,region3,peaking,2017-01-29 00:00:00,0.0
monetary,region3,peaking,2017-01-29 01:00:00,0.0
monetary,region3,peaking,2017-01-29 02:00:00,0.0
monetary,region3,peaking,2017-01-29 03:00:00,0.0
monetary,region3,peaking,2017-01-29 04:00:00,0.0
monetary,region3,peaking,2017-01-29 05:00:00,0.0
monetary,region3,peaking,2017-01-29 06:00:00,0.479325
monetary,region3,peaking,2017-01-29 07:00:00,0.24626
monetary,region3,peaking,2017-01-29 08:00:00,0.66157
monetary,region3,peaking,2017-01-29 09:00:00,0.87654
monetary,region3,peaking,2017-01-29 10:00:00,0.813015
monetary,region3,peaking,2017-01-29 11:00:00,0.893375
monetary,region3,peaking,2017-01-29 12:00:00,0.218785
monetary,region3,peaking,2017-01-29 13:00:00,0.178115
monetary,region3,peaking,2017-01-29 14:00:00,0.31374
monetary,region3,peaking,2017-01-29 15:00:00,0.4935
monetary,region3,peaking,2017-01-29 16:00:00,0.67802
monetary,region3,peaking,2017-01-29 17:00:00,0.82775
monetary,region3,peaking,2017-01-29 18:00:00,0.8029
monetary,region3,peaking,2017-01-29 19:00:00,1.157275
monetary,region3,peaking,2017-01-29 20:00:00,1.0941
monetary,region3,peaking,2017-01-29 21:00:00,0.47054
monetary,region3,peaking,2017-01-29 22:00:00,0.67935
monetary,region3,peaking,2017-01-29 23:00:00,0.239365
monetary,region3,peaking,2017-01-30 00:00:00,0.560385
monetary,region3,peaking,2017-01-30 01:00:00,1.02165
monetary,region3,peaking,2017-01-30 02:00:00,0.79695
monetary,region3,peaking,2017-01-30 03:00:00,0.746025
monetary,region3,peaking,2017-01-30 04:00:00,0.831495
monetary,region3,peaking,2017-01-30 05:00:00,0.32298
monetary,region3,peaking,2017-01-30 06:00:00,0.50736
monetary,region3,peaking,2017-01-30 07:00:00,0.8582
monetary,region3,peaking,2017-01-30 08:00:00,0.968835
monetary,region3,peaking,2017-01-30 09:00:00,0.90615
monetary,region3,peaking,2017-01-30 10:00:00,0.630595
monetary,region3,peaking,2017-01-30 11:00:00,0.794045
monetary,region3,peaking,2017-01-30 12:00:00,0.455
monetary,region3,peaking,2017-01-30 13:00:00,0.372085
monetary,region3,peaking,2017-01-30 14:00:00,0.27986
monetary,region3,peaking,2017-01-30 15:00:00,0.386855
monetary,region3,peaking,2017-01-30 16:00:00,0.581455
monetary,region3,peaking,2017-01-30 17:00:00,0.740915
monetary,region3,peaking,2017-01-30 18:00:00,0.71071
monetary,region3,peaking,2017-01-30 19:00:00,0.475475
monetary,region3,peaking,2017-01-30 20:00:00,0.28434
monetary,region3,peaking,2017-01-30 21:00:00,0.29309
monetary,region3,peaking,2017-01-30 22:00:00,0.31171
monetary,region3,peaking,2017-01-30 23:00:00,0.236845
monetary,region3,peaking,2017-01-31 00:00:00,0.2632
monetary,region3,peaking,2017-01-31 01:00:00,0.304465
monetary,region3,peaking,2017-01-31 02:00:00,0.318255
monetary,region3,peaking,2017-01-31 03:00:00,0.3892
monetary,region3,peaking,2017-01-31 04:00:00,0.45465
monetary,region3,peaking,2017-01-31 05:00:00,0.6041
monetary,region3,peaking,2017-01-31 06:00:00,0.7602
monetary,region3,peaking,2017-01-31 07:00:00,0.8302
monetary,region3,peaking,2017-01-31 08:00:00,0.87045
monetary,region3,peaking,2017-01-31 09:00:00,0.8785
monetary,region3,peaking,2017-01-31 10:00:00,0.8813
monetary,region3,peaking,2017-01-31 11:00:00,0.8834
monetary,region3,peaking,2017-01-31 12:00:00,0.82285
monetary,region3,peaking,2017-01-31 13:00:00,0.7504
monetary,region3,peaking,2017-01-31 14:00:00,0.68075
monetary,region3,peaking,2017-01-31 15:00:00,0.66115
monetary,region3,peaking,2017-01-31 16:00:00,1.295
monetary,region3,peaking,2017-01-31 17:00:00,1.295
monetary,region3,peaking,2017-01-31 18:00:00,1.295
monetary,region3,peaking,2017-01-31 19:00:00,0.8092
monetary,region3,peaking,2017-01-31 20:00:00,0.6923
monetary,region3,peaking,2017-01-31 21:00:00,0.70595
monetary,region3,peaking,2017-01-31 22:00:00,0.74445
monetary,region3,peaking,2017-01-31 23:00:00,1.17446
monetary,region4,unmet,2017-01-01 00:00:00,0.0
monetary,region4,unmet,2017-01-01 01:00:00,0.0
monetary,region4,unmet,2017-01-01 02:00:00,0.0
monetary,region4,unmet,2017-01-01 03:00:00,0.0
monetary,region4,unmet,2017-01-01 04:00:00,0.0
monetary,region4,unmet,2017-01-01 05:00:00,0.0
monetary,region4,unmet,2017-01-01 06:00:00,0.0
monetary,region4,unmet,2017-01-01 07:00:00,0.0
monetary,region4,unmet,2017-01-01 08:00:00,0.0
monetary,region4,unmet,2017-01-01 09:00:00,0.0
monetary,region4,unmet,2017-01-01 10:00:00,0.0
monetary,region4,unmet,2017-01-01 11:00:00,0.0
monetary,region4,unmet,2017-01-01 12:00:00,0.0
monetary,region4,unmet,2017-01-01 13:00:00,0.0
monetary,region4,unmet,2017-01-01 14:00:00,0.0
monetary,region4,unmet,2017-01-01 15:00:00,0.0
monetary,region4,unmet,2017-01-01 16:00:00,0.0
monetary,region4,unmet,2017-01-01 17:00:00,0.0
monetary,region4,unmet,2017-01-01 18:00:00,0.0
monetary,region4,unmet,2017-01-01 19:00:00,0.0
monetary,region4,unmet,2017-01-01 20:00:00,0.0
monetary,region4,unmet,2017-01-01 21:00:00,0.0
monetary,region4,unmet,2017-01-01 22:00:00,0.0
monetary,region4,unmet,2017-01-01 23:00:00,0.0
monetary,region4,unmet,2017-01-02 00:00:00,0.0
monetary,region4,unmet,2017-01-02 01:00:00,0.0
monetary,region4,unmet,2017-01-02 02:00:00,0.0
monetary,region4,unmet,2017-01-02 03:00:00,0.0
monetary,region4,unmet,2017-01-02 04:00:00,0.0
monetary,region4,unmet,2017-01-02 05:00:00,0.0
monetary,region4,unmet,2017-01-02 06:00:00,0.0
monetary,region4,unmet,2017-01-02 07:00:00,0.0
monetary,region4,unmet,2017-01-02 08:00:00,0.0
monetary,region4,unmet,2017-01-02 09:00:00,0.0
monetary,region4,unmet,2017-01-02 10:00:00,0.0
monetary,region4,unmet,2017-01-02 11:00:00,0.0
monetary,region4,unmet,2017-01-02 12:00:00,0.0
monetary,region4,unmet,2017-01-02 13:00:00,0.0
monetary,region4,unmet,2017-01-02 14:00:00,0.0
monetary,region4,unmet,2017-01-02 15:00:00,0.0
monetary,region4,unmet,2017-01-02 16:00:00,0.0
monetary,region4,unmet,2017-01-02 17:00:00,0.0
monetary,region4,unmet,2017-01-02 18:00:00,2.04
monetary,region4,unmet,2017-01-02 19:00:00,0.0
monetary,region4,unmet,2017-01-02 20:00:00,0.0
monetary,region4,unmet,2017-01-02 21:00:00,0.0
monetary,region4,unmet,2017-01-02 22:00:00,0.0
monetary,region4,unmet,2017-01-02 23:00:00,0.0
monetary,region4,unmet,2017-01-03 00:00:00,0.0
monetary,region4,unmet,2017-01-03 01:00:00,0.0
monetary,region4,unmet,2017-01-03 02:00:00,0.0
monetary,region4,unmet,2017-01-03 03:00:00,0.0
monetary,region4,unmet,2017-01-03 04:00:00,0.0
monetary,region4,unmet,2017-01-03 05:00:00,0.0
monetary,region4,unmet,2017-01-03 06:00:00,0.0
monetary,region4,unmet,2017-01-03 07:00:00,8.22
monetary,region4,unmet,2017-01-03 08:00:00,15.12
monetary,region4,unmet,2017-01-03 09:00:00,16.5
monetary,region4,unmet,2017-01-03 10:00:00,16.92
monetary,region4,unmet,2017-01-03 11:00:00,17.34
monetary,region4,unmet,2017-01-03 12:00:00,6.96
monetary,region4,unmet,2017-01-03 13:00:00,0.0
monetary,region4,unmet,2017-01-03 14:00:00,0.0
monetary,region4,unmet,2017-01-03 15:00:00,0.0
monetary,region4,unmet,2017-01-03 16:00:00,0.0
monetary,region4,unmet,2017-01-03 17:00:00,18.9
monetary,region4,unmet,2017-01-03 18:00:00,24.36
monetary,region4,unmet,2017-01-03 19:00:00,4.56
monetary,region4,unmet,2017-01-03 20:00:00,0.0
monetary,region4,unmet,2017-01-03 21:00:00,0.0
monetary,region4,unmet,2017-01-03 22:00:00,0.0
monetary,region4,unmet,2017-01-03 23:00:00,0.0
monetary,region4,unmet,2017-01-04 00:00:00,0.0
monetary,region4,unmet,2017-01-04 01:00:00,0.0
monetary,region4,unmet,2017-01-04 02:00:00,0.0
monetary,region4,unmet,2017-01-04 03:00:00,0.0
monetary,region4,unmet,2017-01-04 04:00:00,0.0
monetary,region4,unmet,2017-01-04 05:00:00,0.0
monetary,region4,unmet,2017-01-04 06:00:00,0.0
monetary,region4,unmet,2017-01-04 07:00:00,2.04
monetary,region4,unmet,2017-01-04 08:00:00,8.94
monetary,region4,unmet,2017-01-04 09:00:00,10.26
monetary,region4,unmet,2017-01-04 10:00:00,10.74
monetary,region4,unmet,2017-01-04 11:00:00,11.1
monetary,region4,unmet,2017-01-04 12:00:00,0.72
monetary,region4,unmet,2017-01-04 13:00:00,0.0
monetary,region4,unmet,2017-01-04 14:00:00,0.0
monetary,region4,unmet,2017-01-04 15:00:00,0.0
monetary,region4,unmet,2017-01-04 16:00:00,0.0
monetary,region4,unmet,2017-01-04 17:00:00,12.72
monetary,region4,unmet,2017-01-04 18:00:00,18.18
monetary,region4,unmet,2017-01-04 19:00:00,0.0
monetary,region4,unmet,2017-01-04 20:00:00,0.0
monetary,region4,unmet,2017-01-04 21:00:00,0.0
monetary,region4,unmet,2017-01-04 22:00:00,0.0
monetary,region4,unmet,2017-01-04 23:00:00,0.0
monetary,region4,unmet,2017-01-05 00:00:00,0.0
monetary,region4,unmet,2017-01-05 01:00:00,0.0
monetary,region4,unmet,2017-01-05 02:00:00,0.0
monetary,region4,unmet,2017-01-05 03:00:00,0.0
monetary,region4,unmet,2017-01-05 04:00:00,0.0
monetary,region4,unmet,2017-01-05 05:00:00,0.0
monetary,region4,unmet,2017-01-05 06:00:00,0.0
monetary,region4,unmet,2017-01-05 07:00:00,5.04
monetary,region4,unmet,2017-01-05 08:00:00,11.94
monetary,region4,unmet,2017-01-05 09:00:00,13.32
monetary,region4,unmet,2017-01-05 10:00:00,13.8
monetary,region4,unmet,2017-01-05 11:00:00,14.16
monetary,region4,unmet,2017-01-05 12:00:00,3.78
monetary,region4,unmet,2017-01-05 13:00:00,6.504
monetary,region4,unmet,2017-01-05 14:00:00,2.652
monetary,region4,unmet,2017-01-05 15:00:00,4.236
monetary,region4,unmet,2017-01-05 16:00:00,0.0
monetary,region4,unmet,2017-01-05 17:00:00,15.78
monetary,region4,unmet,2017-01-05 18:00:00,21.24
monetary,region4,unmet,2017-01-05 19:00:00,1.44
monetary,region4,unmet,2017-01-05 20:00:00,0.0
monetary,region4,unmet,2017-01-05 21:00:00,0.0
monetary,region4,unmet,2017-01-05 22:00:00,0.0
monetary,region4,unmet,2017-01-05 23:00:00,0.0
monetary,region4,unmet,2017-01-06 00:00:00,0.0
monetary,region4,unmet,2017-01-06 01:00:00,0.0
monetary,region4,unmet,2017-01-06 02:00:00,0.0
monetary,region4,unmet,2017-01-06 03:00:00,0.0
monetary,region4,unmet,2017-01-06 04:00:00,0.0
monetary,region4,unmet,2017-01-06 05:00:00,0.0
monetary,region4,unmet,2017-01-06 06:00:00,21.96
monetary,region4,unmet,2017-01-06 07:00:00,34.02
monetary,region4,unmet,2017-01-06 08:00:00,40.92
monetary,region4,unmet,2017-01-06 09:00:00,42.24
monetary,region4,unmet,2017-01-06 10:00:00,42.72
monetary,region4,unmet,2017-01-06 11:00:00,43.14
monetary,region4,unmet,2017-01-06 12:00:00,32.76
monetary,region4,unmet,2017-01-06 13:00:00,20.28
monetary,region4,unmet,2017-01-06 14:00:00,8.34
monetary,region4,unmet,2017-01-06 15:00:00,4.98
monetary,region4,unmet,2017-01-06 16:00:00,19.08
monetary,region4,unmet,2017-01-06 17:00:00,44.7
monetary,region4,unmet,2017-01-06 18:00:00,50.16
monetary,region4,unmet,2017-01-06 19:00:00,30.36
monetary,region4,unmet,2017-01-06 20:00:00,10.32
monetary,region4,unmet,2017-01-06 21:00:00,12.66
monetary,region4,unmet,2017-01-06 22:00:00,19.26
monetary,region4,unmet,2017-01-06 23:00:00,3.18
monetary,region4,unmet,2017-01-07 00:00:00,0.0
monetary,region4,unmet,2017-01-07 01:00:00,0.0
monetary,region4,unmet,2017-01-07 02:00:00,0.0
monetary,region4,unmet,2017-01-07 03:00:00,0.0
monetary,region4,unmet,2017-01-07 04:00:00,0.0
monetary,region4,unmet,2017-01-07 05:00:00,0.0
monetary,region4,unmet,2017-01-07 06:00:00,0.0
monetary,region4,unmet,2017-01-07 07:00:00,0.0
monetary,region4,unmet,2017-01-07 08:00:00,1.38
monetary,region4,unmet,2017-01-07 09:00:00,2.7
monetary,region4,unmet,2017-01-07 10:00:00,3.18
monetary,region4,unmet,2017-01-07 11:00:00,3.6
monetary,region4,unmet,2017-01-07 12:00:00,67.104
monetary,region4,unmet,2017-01-07 13:00:00,0.0
monetary,region4,unmet,2017-01-07 14:00:00,0.0
monetary,region4,unmet,2017-01-07 15:00:00,43.512
monetary,region4,unmet,2017-01-07 16:00:00,69.78
monetary,region4,unmet,2017-01-07 17:00:00,5.16
monetary,region4,unmet,2017-01-07 18:00:00,10.62
monetary,region4,unmet,2017-01-07 19:00:00,61.32
monetary,region4,unmet,2017-01-07 20:00:00,25.872
monetary,region4,unmet,2017-01-07 21:00:00,3.72
monetary,region4,unmet,2017-01-07 22:00:00,0.0
monetary,region4,unmet,2017-01-07 23:00:00,0.0
monetary,region4,unmet,2017-01-08 00:00:00,0.0
monetary,region4,unmet,2017-01-08 01:00:00,0.0
monetary,region4,unmet,2017-01-08 02:00:00,0.0
monetary,region4,unmet,2017-01-08 03:00:00,0.0
monetary,region4,unmet,2017-01-08 04:00:00,0.0
monetary,region4,unmet,2017-01-08 05:00:00,0.0
monetary,region4,unmet,2017-01-08 06:00:00,0.0
monetary,region4,unmet,2017-01-08 07:00:00,0.0
monetary,region4,unmet,2017-01-08 08:00:00,0.0
monetary,region4,unmet,2017-01-08 09:00:00,9.444
monetary,region4,unmet,2017-01-08 10:00:00,9.708
monetary,region4,unmet,2017-01-08 11:00:00,4.056
monetary,region4,unmet,2017-01-08 12:00:00,0.0
monetary,region4,unmet,2017-01-08 13:00:00,0.0
monetary,region4,unmet,2017-01-08 14:00:00,0.0
monetary,region4,unmet,2017-01-08 15:00:00,0.0
monetary,region4,unmet,2017-01-08 16:00:00,0.0
monetary,region4,unmet,2017-01-08 17:00:00,0.0
monetary,region4,unmet,2017-01-08 18:00:00,0.0
monetary,region4,unmet,2017-01-08 19:00:00,0.0
monetary,region4,unmet,2017-01-08 20:00:00,0.0
monetary,region4,unmet,2017-01-08 21:00:00,0.0
monetary,region4,unmet,2017-01-08 22:00:00,0.0
monetary,region4,unmet,2017-01-08 23:00:00,0.0
monetary,region4,unmet,2017-01-09 00:00:00,0.0
monetary,region4,unmet,2017-01-09 01:00:00,0.0
monetary,region4,unmet,2017-01-09 02:00:00,0.0
monetary,region4,unmet,2017-01-09 03:00:00,0.0
monetary,region4,unmet,2017-01-09 04:00:00,0.0
monetary,region4,unmet,2017-01-09 05:00:00,0.0
monetary,region4,unmet,2017-01-09 06:00:00,0.0
monetary,region4,unmet,2017-01-09 07:00:00,0.0
monetary,region4,unmet,2017-01-09 08:00:00,0.0
monetary,region4,unmet,2017-01-09 09:00:00,0.0
monetary,region4,unmet,2017-01-09 10:00:00,0.0
monetary,region4,unmet,2017-01-09 11:00:00,0.0
monetary,region4,unmet,2017-01-09 12:00:00,0.0
monetary,region4,unmet,2017-01-09 13:00:00,0.0
monetary,region4,unmet,2017-01-09 14:00:00,0.0
monetary,region4,unmet,2017-01-09 15:00:00,0.0
monetary,region4,unmet,2017-01-09 16:00:00,0.0
monetary,region4,unmet,2017-01-09 17:00:00,0.0
monetary,region4,unmet,2017-01-09 18:00:00,0.0
monetary,region4,unmet,2017-01-09 19:00:00,0.0
monetary,region4,unmet,2017-01-09 20:00:00,0.0
monetary,region4,unmet,2017-01-09 21:00:00,0.0
monetary,region4,unmet,2017-01-09 22:00:00,0.0
monetary,region4,unmet,2017-01-09 23:00:00,0.0
monetary,region4,unmet,2017-01-10 00:00:00,0.0
monetary,region4,unmet,2017-01-10 01:00:00,0.0
monetary,region4,unmet,2017-01-10 02:00:00,0.0
monetary,region4,unmet,2017-01-10 03:00:00,0.0
monetary,region4,unmet,2017-01-10 04:00:00,0.0
monetary,region4,unmet,2017-01-10 05:00:00,0.0
monetary,region4,unmet,2017-01-10 06:00:00,0.0
monetary,region4,unmet,2017-01-10 07:00:00,0.0
monetary,region4,unmet,2017-01-10 08:00:00,0.0
monetary,region4,unmet,2017-01-10 09:00:00,0.0
monetary,region4,unmet,2017-01-10 10:00:00,0.0
monetary,region4,unmet,2017-01-10 11:00:00,0.0
monetary,region4,unmet,2017-01-10 12:00:00,0.0
monetary,region4,unmet,2017-01-10 13:00:00,0.0
monetary,region4,unmet,2017-01-10 14:00:00,0.0
monetary,region4,unmet,2017-01-10 15:00:00,0.0
monetary,region4,unmet,2017-01-10 16:00:00,0.0
monetary,region4,unmet,2017-01-10 17:00:00,0.0
monetary,region4,unmet,2017-01-10 18:00:00,0.0
monetary,region4,unmet,2017-01-10 19:00:00,0.0
monetary,region4,unmet,2017-01-10 20:00:00,0.0
monetary,region4,unmet,2017-01-10 21:00:00,0.0
monetary,region4,unmet,2017-01-10 22:00:00,0.0
monetary,region4,unmet,2017-01-10 23:00:00,0.0
monetary,region4,unmet,2017-01-11 00:00:00,0.0
monetary,region4,unmet,2017-01-11 01:00:00,0.0
monetary,region4,unmet,2017-01-11 02:00:00,0.0
monetary,region4,unmet,2017-01-11 03:00:00,0.0
monetary,region4,unmet,2017-01-11 04:00:00,0.0
monetary,region4,unmet,2017-01-11 05:00:00,0.0
monetary,region4,unmet,2017-01-11 06:00:00,0.0
monetary,region4,unmet,2017-01-11 07:00:00,0.0
monetary,region4,unmet,2017-01-11 08:00:00,0.0
monetary,region4,unmet,2017-01-11 09:00:00,0.0
monetary,region4,unmet,2017-01-11 10:00:00,0.0
monetary,region4,unmet,2017-01-11 11:00:00,0.0
monetary,region4,unmet,2017-01-11 12:00:00,0.0
monetary,region4,unmet,2017-01-11 13:00:00,0.0
monetary,region4,unmet,2017-01-11 14:00:00,0.0
monetary,region4,unmet,2017-01-11 15:00:00,0.0
monetary,region4,unmet,2017-01-11 16:00:00,0.0
monetary,region4,unmet,2017-01-11 17:00:00,0.0
monetary,region4,unmet,2017-01-11 18:00:00,0.0
monetary,region4,unmet,2017-01-11 19:00:00,0.0
monetary,region4,unmet,2017-01-11 20:00:00,0.0
monetary,region4,unmet,2017-01-11 21:00:00,0.0
monetary,region4,unmet,2017-01-11 22:00:00,0.0
monetary,region4,unmet,2017-01-11 23:00:00,0.0
monetary,region4,unmet,2017-01-12 00:00:00,0.0
monetary,region4,unmet,2017-01-12 01:00:00,0.0
monetary,region4,unmet,2017-01-12 02:00:00,0.0
monetary,region4,unmet,2017-01-12 03:00:00,0.0
monetary,region4,unmet,2017-01-12 04:00:00,0.0
monetary,region4,unmet,2017-01-12 05:00:00,0.0
monetary,region4,unmet,2017-01-12 06:00:00,0.0
monetary,region4,unmet,2017-01-12 07:00:00,0.0
monetary,region4,unmet,2017-01-12 08:00:00,0.0
monetary,region4,unmet,2017-01-12 09:00:00,0.0
monetary,region4,unmet,2017-01-12 10:00:00,0.0
monetary,region4,unmet,2017-01-12 11:00:00,0.0
monetary,region4,unmet,2017-01-12 12:00:00,0.0
monetary,region4,unmet,2017-01-12 13:00:00,0.0
monetary,region4,unmet,2017-01-12 14:00:00,0.0
monetary,region4,unmet,2017-01-12 15:00:00,0.0
monetary,region4,unmet,2017-01-12 16:00:00,0.0
monetary,region4,unmet,2017-01-12 17:00:00,0.0
monetary,region4,unmet,2017-01-12 18:00:00,0.0
monetary,region4,unmet,2017-01-12 19:00:00,0.0
monetary,region4,unmet,2017-01-12 20:00:00,0.0
monetary,region4,unmet,2017-01-12 21:00:00,0.0
monetary,region4,unmet,2017-01-12 22:00:00,0.0
monetary,region4,unmet,2017-01-12 23:00:00,0.0
monetary,region4,unmet,2017-01-13 00:00:00,0.0
monetary,region4,unmet,2017-01-13 01:00:00,0.0
monetary,region4,unmet,2017-01-13 02:00:00,0.0
monetary,region4,unmet,2017-01-13 03:00:00,0.0
monetary,region4,unmet,2017-01-13 04:00:00,0.0
